key,title,reason
goniwada_infrastructure_2021,Infrastructure {Automation,no_IaC_term;no_quality_term
ranjan_architectural_2025,Architectural {Patterns,no_IaC_term;no_quality_term
mukhopadhyay_efficient_2022,Efficient {IaC,no_quality_term
gwangwadza_towards_2023,Towards the {Success,no_IaC_term;no_quality_term
dorsey_dbt_2025,dbt in {Production,no_IaC_term;no_quality_term
gavhale_data_2025,Data {Pipeline,no_IaC_term;no_quality_term
ramaj_training_2024,Training and {Security,no_IaC_term
haff_free_2021,From “{Free,no_IaC_term;no_quality_term
mustafa_aws_2023-1,{AWS,no_IaC_term;no_quality_term
choi_cisco_2023-1,Cisco {Router,no_IaC_term;no_quality_term
cabianca_managing_2023,Managing {Network,no_IaC_term;no_quality_term
goniwada_enterprise_2021,Enterprise {Cloud,no_IaC_term;no_quality_term
ganeshan_survey_2020,A {Survey,no_IaC_term;no_quality_term
shan_digital_2022,Digital {Transformation,no_IaC_term;no_quality_term
syed_emerging_2024,Emerging {Trends,no_IaC_term;no_quality_term
kanumuri_reviewing_2024,Reviewing {Your,no_IaC_term;no_quality_term
lin_multi-dimensional_2022,A multi-dimensional extensible cloud-native service stack for enterprises,no_IaC_term;no_quality_term
naik_cloud-agnostic_2021,Cloud-{Agnostic,no_IaC_term;no_quality_term
modi_cicd_2021,{CI,no_IaC_term;no_quality_term
baruah_starting_2024,Starting your {SAP,no_IaC_term;no_quality_term
srivastava_cloud_2025,Cloud {Fundamentals,no_IaC_term;no_quality_term
dayton_application_2024,Application {Integration,no_IaC_term;no_quality_term
bhimji_snowmass_2023,Snowmass 2021 {Computational,no_IaC_term;no_quality_term
choi_is_2023,Is {Ansible,no_quality_term
zeeshan_automating_2020,Automating {Everything,no_IaC_term;no_quality_term
van_geene_faasonto_2023,{FaaSOnto,no_IaC_term;no_quality_term
ogier_du_terrail_fedeca_2025,{FedECA,no_IaC_term;no_quality_term
kanumuri_cloud_2024-2,Cloud {Cost,no_IaC_term;no_quality_term
weber_business_2023,Business {Analytics,no_IaC_term;no_quality_term
riti_terraform_2021,Terraform {HCL,no_quality_term
beloki_azure_2022,Azure {Well,no_IaC_term;no_quality_term
bird_reinforcing_2022,Reinforcing the {Importance,no_IaC_term;no_quality_term
iosif_large-scale_2022,A {Large,no_IaC_term;no_quality_term
lesteve_delivering_2023,Delivering {Cloud,no_IaC_term;no_quality_term
orviz_fernandez_software_2020,Software {Quality,no_IaC_term
zaeske_demonstrator_2022,Demonstrator and {Evaluation,no_IaC_term;no_quality_term
kumara_sodalitert_2021,{SODALITE,no_IaC_term;no_quality_term
edwards_secure_2024,Secure {Configuration,no_IaC_term;no_quality_term
imoukhuede_optimization_2025,Optimization of network device hardening in a multivendor environment,no_IaC_term;no_quality_term
rolando_revolutionizing_2023,Revolutionizing {Fair,no_IaC_term;no_quality_term
ifrah_azure_2023,Azure {DevOps,no_IaC_term;no_quality_term
penberthy_events_2022,Events and {Messaging,no_IaC_term;no_quality_term
mirampalli_dynamic_2025,Dynamic {Deployment,no_IaC_term;no_quality_term
modi_getting_2021,Getting {Started,no_IaC_term;no_quality_term
fowler_cloud_2023,Cloud {Network,no_IaC_term;no_quality_term
thakur_towards_2022,Towards a {Software,no_IaC_term;no_quality_term
rael_net_2025,.{NET,no_IaC_term;no_quality_term
rajasekharaiah_process_2020,Process {Changes,no_IaC_term;no_quality_term
altimiras_computational_2025,A {Computational,no_IaC_term;no_quality_term
rajput_creating_2023,Creating the {Target,no_IaC_term;no_quality_term
berton_modern_2023,Modern {IT,no_IaC_term;no_quality_term
sabharwal_getting_2021,Getting {Started,no_IaC_term;no_quality_term
van_merode_use_2023,Use {Case,no_IaC_term;no_quality_term
sabharwal_using_2021,Using {Agile,no_IaC_term;no_quality_term
diaz-pace_supporting_2023,Supporting the {Exploration,no_IaC_term;no_quality_term
bhatia_proxmox_2025,"Proxmox, {RedHat",no_IaC_term;no_quality_term
scott_customizing_2023,Customizing {Images,no_IaC_term;no_quality_term
baumgarten_grundlagen_2025,Grundlagen und {Konzepte,no_IaC_term;no_quality_term
nicolas-plata_service_2024,A service mesh approach to integrate processing patterns into microservices applications,no_IaC_term;no_quality_term
smart_people_2022,People,no_IaC_term;no_quality_term
ilag_secure_2024,Secure {Software,no_IaC_term;no_quality_term
ahmed_unveiling_2024,Unveiling the {Cloud,no_IaC_term;no_quality_term
whitesell_containerization_2022,Containerization,no_quality_term
haff_open_2021,Open {Source,no_IaC_term;no_quality_term
jeya_mala_towards_2020,Towards {Green,no_IaC_term;no_quality_term
surianarayanan_demystifying_2023,Demystifying the {Cloud,no_IaC_term;no_quality_term
tonello_server_2022,Server {Management,no_IaC_term;no_quality_term
perumal_designing_2025,Designing and {Implementing,no_IaC_term;no_quality_term
tummalapalli_novel_2021,A {Novel,no_IaC_term;no_quality_term
borana_software_2023,A {Software,no_IaC_term;no_quality_term
lennon_devops_2022,{DevOps,no_IaC_term;no_quality_term
switalik_introduction_2024,Introduction to {Azure,no_IaC_term;no_quality_term
barac_migrating_2023,Migrating to {Hyperscale,no_IaC_term;no_quality_term
gottschick_code_2023,Code {Generation,no_IaC_term;no_quality_term
mahmoud_design_2025,Design and {Development,no_IaC_term;no_quality_term
williams_cluster_2024,Cluster in the {Cloud,no_IaC_term;no_quality_term
borin_deploying_2023,Deploying and {Configuring,no_IaC_term;no_quality_term
udayakumar_design_2023-1,Design and {Deploy,no_IaC_term;no_quality_term
olaoye_integrating_2022,Integrating {AWS,no_IaC_term;no_quality_term
srivastava_designing_2025,Designing the {Operating,no_IaC_term;no_quality_term
sabharwal_introduction_2021-1,Introduction to {Agile,no_IaC_term;no_quality_term
ullah_orchestration_2023,Orchestration in the {Cloud,no_IaC_term;no_quality_term
feil_stufe_2023,Stufe 3 – {Verwendung,no_IaC_term;no_quality_term
sabharwal_introduction_2021-2,Introduction,no_IaC_term;no_quality_term
landeck_software_2025,Software in the {Manufacturing,no_IaC_term;no_quality_term
cauli_pre-deployment_2021,Pre-deployment {Security,no_IaC_term
leirvik_why_2022,Why {Is,no_IaC_term;no_quality_term
goniwada_cloud_2021-1,Cloud {Native,no_IaC_term;no_quality_term
sorvisto_deploying_2023,Deploying {Stochastic,no_IaC_term;no_quality_term
hernandez_collante_development_2024,Development of a {Prototype,no_IaC_term;no_quality_term
sozykin_teaching_2022,Teaching {Advanced,no_IaC_term;no_quality_term
goniwada_enterprise_2021-1,Enterprise {IT,no_IaC_term;no_quality_term
leon-sandoval_using_2022,Using {Big,no_IaC_term;no_quality_term
zhao_devops_2021,{DevOps,no_IaC_term;no_quality_term
lichtenthaler_formulating_2024,Formulating a quality model for cloud-native software architectures: conceptual and methodological considerations,no_IaC_term
udayakumar_design_2022,Design {Essentials,no_IaC_term;no_quality_term
block_agile_2023,Agile {Prioritization,no_IaC_term;no_quality_term
barac_planning_2023,Planning an {Azure,no_IaC_term;no_quality_term
rahman_why_2022,Why secret detection tools are not enough: {It,no_IaC_term;no_quality_term
fernandez_gonzalez_secdocker_2021,{SecDocker,no_quality_term
altunel_software_2021,Software {Product,no_IaC_term;no_quality_term
rendon_azure_2022,Azure {Resource,no_IaC_term;no_quality_term
bartlett_introduction_2022,Introduction,no_IaC_term;no_quality_term
weller_deployment_2023,The {Deployment,no_IaC_term;no_quality_term
kyryk_dynamic_2025,Dynamic {Data,no_IaC_term;no_quality_term
choi_learning_2023,Learning {Ansible,no_quality_term
kumar_when_2021,When {Security,no_IaC_term
otte_hardware---loop-based_2024,Hardware-in-{The,no_IaC_term;no_quality_term
lloyd_cloud_2022,Cloud {Adoption,no_IaC_term;no_quality_term
bhatia_navigating_2025,Navigating {Challenges,no_IaC_term;no_quality_term
vadlamani_amazon_2024,Amazon {EC2,no_IaC_term;no_quality_term
asher_career_2024,Career {Foundations,no_IaC_term;no_quality_term
sendas_mlops_2024-2,{MLOps,no_IaC_term;no_quality_term
copeland_reduce_2020,Reduce {Cyber,no_IaC_term;no_quality_term
portella_reservoir_2023,Reservoir {Simulation,no_IaC_term;no_quality_term
bonino_da_silva_santos_personal_2022,Personal {Health,no_IaC_term;no_quality_term
fuhr_0_2023,0 {Trust,no_IaC_term;no_quality_term
giommi_improving_2025,Improving the {Cloud,no_IaC_term;no_quality_term
udayakumar_solution_2022,Solution {Overview,no_IaC_term;no_quality_term
marin_serverless_2022,Serverless computing: a security perspective,no_IaC_term
kuppam_resilient_2024,The {Resilient,no_IaC_term;no_quality_term
zhao_copycat_2024,{COPYCAT,no_IaC_term;no_quality_term
chen_practitioners_2023,On practitioners’ concerns when adopting service mesh frameworks,no_IaC_term;no_quality_term
barac_configuring_2023,Configuring {Security,no_IaC_term
singh_survey_2022,Survey of {Predictive,no_IaC_term;no_quality_term
abbasi_network_2023,Network {Automation,no_IaC_term;no_quality_term
rojo_containers_2022,Containers’ {Privacy,no_quality_term
casale_radon_2019,{RADON,no_IaC_term;no_quality_term
gupta_large_2024,Large {Language,no_IaC_term;no_quality_term
maxwell_managing_2024,Managing {Kubernetes,no_quality_term
nino-martinez_microservice_2022,A {Microservice,no_IaC_term;no_quality_term
di_nitto_orchestrating_2022,Orchestrating {Heterogeneous,no_IaC_term;no_quality_term
napoli_cost_2023,Cost {Effective,no_IaC_term;no_quality_term
caballer_deployment_2021,Deployment of {Elastic,no_IaC_term;no_quality_term
sharma_working_2021,Working with {Pulsar,no_IaC_term;no_quality_term
stefanovic_azure_2021,Azure {Security,no_IaC_term
gartner_mobile_2022,A {Mobile,no_IaC_term;no_quality_term
bhatia_terraform_2023-1,Terraform and {Reverse,no_quality_term
mishra_java_2022,Java for {Azure,no_IaC_term;no_quality_term
cyr_dbt_2023,dbt in {Production,no_IaC_term;no_quality_term
weigell_go_2025,Go {Where,no_IaC_term;no_quality_term
shashi_introduction_2023,Introduction,no_IaC_term;no_quality_term
auth_devops_2022,{DevOps,no_IaC_term;no_quality_term
olaoye_macos_2022,{macOS,no_IaC_term;no_quality_term
amiri_tool_2023,Tool {Support,no_IaC_term;no_quality_term
juan_ferrer_next_2022,Next {Steps,no_IaC_term;no_quality_term
zurita_macias_integrative_2025,Integrative {Cloud,no_IaC_term;no_quality_term
grieco_enabling_2022,Enabling {Portability,no_IaC_term;no_quality_term
bansal_optimize_2023,An {Optimize,no_IaC_term;no_quality_term
sabharwal_getting_2021-1,Getting {Started,no_IaC_term;no_quality_term
haff_business_2021,Business {Models,no_IaC_term;no_quality_term
bisegna_integrating_2021,Integrating a {Pentesting,no_IaC_term
rahman_harnessing_2025,Harnessing {Azure,no_IaC_term;no_quality_term
paintsil_cluster_2025,Cluster {Nodes,no_IaC_term;no_quality_term
liebel_human_2024,Human factors in model-driven engineering: future research goals and initiatives for {MDE,no_IaC_term;no_quality_term
alt_devops_2021,{DevOps,no_IaC_term;no_quality_term
kaiser_practices_2020,Practices to {Manage,no_IaC_term
mishra_gold_2025,The {Gold,no_IaC_term;no_quality_term
sorgalla_applying_2021,Applying {Model,no_IaC_term;no_quality_term
bogelsack_sap_2022,{SAP,no_IaC_term;no_quality_term
k_k_devops_2020,{DevOps,no_IaC_term;no_quality_term
sabharwal_automation_2020,Automation and {Orchestration,no_IaC_term;no_quality_term
elabd_enhancing_2025,Enhancing automated network function onboarding through language extension and code refactoring,no_IaC_term;no_quality_term
bendicho_cyber_2021,Cyber {Security,no_IaC_term
hitchcock_containers_2022,Containers,no_quality_term
liu_scheduling_2023,Scheduling {Containerized,no_quality_term
scott_container_2023,Container {Networks,no_quality_term
sagar_system_2022,System {Design,no_IaC_term;no_quality_term
kostler_network_2021,Network {Federation,no_IaC_term;no_quality_term
sabharwal_getting_2021-2,Getting {Started,no_IaC_term;no_quality_term
orviz_fernandez_umd-verification_2018,umd-verification: {Automation,no_IaC_term;no_quality_term
sabharwal_automation_2020-1,Automation of {GKE,no_IaC_term;no_quality_term
macero_garcia_common_2023,Common {Patterns,no_IaC_term;no_quality_term
erbel_scientific_2023,Scientific workflow execution in the cloud using a dynamic runtime model,no_IaC_term;no_quality_term
laato_trends_2022,Trends and {Trajectories,no_IaC_term;no_quality_term
bjarnason_software_2023,Software selection in large-scale software engineering: {A,no_IaC_term;no_quality_term
salecha_observability_2022,Observability,no_IaC_term;no_quality_term
smith_your_2022,Your {First,no_IaC_term;no_quality_term
tonello_extend_2022,Extend {Your,no_IaC_term;no_quality_term
pothecary_developing_2021,Developing on {AWS,no_IaC_term;no_quality_term
zeeshan_securing_2020,Securing {Build,no_IaC_term;no_quality_term
atwal_devops_2019,{DevOps,no_IaC_term;no_quality_term
cabrera-vives_managing_2022,Managing the {Root,no_IaC_term;no_quality_term
sayagh_what_2020,What should your run-time configuration framework do to help developers?,no_IaC_term;no_quality_term
camacho_elasticblast_2023,{ElasticBLAST,no_IaC_term;no_quality_term
chandrasekara_introduction_2021,Introduction to {GitHub,no_IaC_term;no_quality_term
redder_information_2025,Information and {Communication,no_IaC_term;no_quality_term
rademacher_towards_2022,Towards an {Extensible,no_IaC_term;no_quality_term
castro_hybrid_2023,Hybrid {Serverless,no_IaC_term;no_quality_term
soldatos_reference_2022,A {Reference,no_IaC_term;no_quality_term
riti_hashicorp_2021,The {HashiCorp,no_IaC_term;no_quality_term
rastogi_introduction_2023,Introduction to {Jamf,no_IaC_term;no_quality_term
beneken_deployment_2022,Deployment und {Betrieb,no_IaC_term;no_quality_term
malvik_apis_2022,{APIs,no_IaC_term;no_quality_term
harzenetter_integrated_2023,An {Integrated,no_IaC_term;no_quality_term
berardi_time_2023,Time sensitive networking security: issues of precision time protocol and its implementation,no_IaC_term
janovic_aci_2022,{ACI,no_IaC_term;no_quality_term
chaganti_introduction_2018,Introduction to {Infrastructure,no_IaC_term;no_quality_term
lalanda_service-oriented_2020,A service-oriented edge platform for cyber-physical systems,no_IaC_term;no_quality_term
basmadjian_orchestration_2025,Orchestration to {Optimize,no_IaC_term;no_quality_term
lyu_going_2021,Going {Serverless,no_IaC_term;no_quality_term
goniwada_modernize_2021,Modernize {Monolithic,no_IaC_term;no_quality_term
sabharwal_introduction_2020,Introduction to {GCP,no_IaC_term;no_quality_term
smart_serverless_2022,Serverless {Basics,no_IaC_term;no_quality_term
risco_serverless_2021,Serverless {Workflows,no_IaC_term;no_quality_term
kanumuri_cloud_2024-3,Cloud {FinOps,no_IaC_term;no_quality_term
cottrell_deployment_2020,Deployment and {Monitoring,no_IaC_term;no_quality_term
zweihoff_aligned_2021,"Aligned, {Purpose",no_IaC_term;no_quality_term
zhao_cats_2023,{CATS,no_IaC_term;no_quality_term
cruzes_testing_2019,Testing in a {DevOps,no_IaC_term
hitchcock_automation_2022,Automation,no_IaC_term;no_quality_term
vlasov_analysis_2020,Analysis of {Modern,no_IaC_term
konig_devops_2022,{DevOps,no_IaC_term;no_quality_term
pereira_junior_interfacer_2019,Interfacer: {A,no_IaC_term;no_quality_term
oliveira_rocha_overcoming_2021,Overcoming the {Challenges,no_IaC_term;no_quality_term
christian_low-cost_2022,A {Low,no_IaC_term;no_quality_term
cespedes_software_2019,Software {Product,no_IaC_term;no_quality_term
bilke_development_2019,Development of {Open,no_IaC_term;no_quality_term
soh_continuous_2020,Continuous {Integration,no_IaC_term;no_quality_term
johnston_devops_2020,{DevOps,no_IaC_term;no_quality_term
choi_python_2021,Python {Network,no_IaC_term;no_quality_term
alfonso_model-based_2023,A model-based infrastructure for the specification and runtime execution of self-adaptive {IoT,no_IaC_term;no_quality_term
rendon_working_2022,Working with {Larger,no_IaC_term;no_quality_term
price_language_2021,Language – {Understand,no_IaC_term;no_quality_term
colomb_applying_2022,Applying {Zero,no_IaC_term;no_quality_term
peregud_control_2021,Control {Plane,no_IaC_term;no_quality_term
sabharwal_traditional_2021,Traditional {Infrastructure,no_IaC_term;no_quality_term
rangras_design_2020,Design of {Framework,no_IaC_term;no_quality_term
dorasamy_platform_2021,Platform {Architecture,no_IaC_term;no_quality_term
diaz_why_2021,Why are many businesses instilling a {DevOps,no_IaC_term;no_quality_term
pessolani_service_2022,Service {Proxy,no_IaC_term;no_quality_term
goniwada_intelligent_2021,Intelligent {Operations,no_IaC_term;no_quality_term
song_model-based_2022,Model-based fleet deployment in the {IoT,no_IaC_term;no_quality_term
mogadem_survey_2021,"A survey on internet of energy security: related fields, challenges, threats and emerging technologies",no_IaC_term
